,dept_name,color_name,error_message
465,Track Tops,Thyme,"Message: no such element: Unable to locate element: {""method"":""xpath"",""selector"":""//div[@data-test-id=""Product__Counter""]""}
  (Session info: MicrosoftEdge=118.0.2088.76); For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#no-such-element-exception
Stacktrace:
0   msedgedriver                        0x00000001027855e8 msedgedriver + 4658664
1   msedgedriver                        0x000000010277d2ac msedgedriver + 4625068
2   msedgedriver                        0x00000001023563dc msedgedriver + 271324
3   msedgedriver                        0x000000010239897c msedgedriver + 543100
4   msedgedriver                        0x00000001023d0544 msedgedriver + 771396
5   msedgedriver                        0x000000010238dea0 msedgedriver + 499360
6   msedgedriver                        0x000000010238ee90 msedgedriver + 503440
7   msedgedriver                        0x0000000102747258 msedgedriver + 4403800
8   msedgedriver                        0x000000010274b500 msedgedriver + 4420864
9   msedgedriver                        0x000000010274b958 msedgedriver + 4421976
10  msedgedriver                        0x0000000102752094 msedgedriver + 4448404
11  msedgedriver                        0x000000010274bfa0 msedgedriver + 4423584
12  msedgedriver                        0x0000000102722c18 msedgedriver + 4254744
13  msedgedriver                        0x000000010276ad74 msedgedriver + 4550004
14  msedgedriver                        0x000000010276aec4 msedgedriver + 4550340
15  msedgedriver                        0x000000010277c3d0 msedgedriver + 4621264
16  libsystem_pthread.dylib             0x000000018d823fa8 _pthread_start + 148
17  libsystem_pthread.dylib             0x000000018d81eda0 thread_start + 8
"
466,Trench & Long Coats,Burgundy,"Message: no such element: Unable to locate element: {""method"":""xpath"",""selector"":""//div[@data-test-id=""Product__Counter""]""}
  (Session info: MicrosoftEdge=118.0.2088.76); For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#no-such-element-exception
Stacktrace:
0   msedgedriver                        0x00000001044c55e8 msedgedriver + 4658664
1   msedgedriver                        0x00000001044bd2ac msedgedriver + 4625068
2   msedgedriver                        0x00000001040963dc msedgedriver + 271324
3   msedgedriver                        0x00000001040d897c msedgedriver + 543100
4   msedgedriver                        0x0000000104110544 msedgedriver + 771396
5   msedgedriver                        0x00000001040cdea0 msedgedriver + 499360
6   msedgedriver                        0x00000001040cee90 msedgedriver + 503440
7   msedgedriver                        0x0000000104487258 msedgedriver + 4403800
8   msedgedriver                        0x000000010448b500 msedgedriver + 4420864
9   msedgedriver                        0x000000010448b958 msedgedriver + 4421976
10  msedgedriver                        0x0000000104492094 msedgedriver + 4448404
11  msedgedriver                        0x000000010448bfa0 msedgedriver + 4423584
12  msedgedriver                        0x0000000104462c18 msedgedriver + 4254744
13  msedgedriver                        0x00000001044aad74 msedgedriver + 4550004
14  msedgedriver                        0x00000001044aaec4 msedgedriver + 4550340
15  msedgedriver                        0x00000001044bc3d0 msedgedriver + 4621264
16  libsystem_pthread.dylib             0x000000018d823fa8 _pthread_start + 148
17  libsystem_pthread.dylib             0x000000018d81eda0 thread_start + 8
"
467,Track Tops,Silver,"Message: no such element: Unable to locate element: {""method"":""xpath"",""selector"":""//div[@data-test-id=""Product__Counter""]""}
  (Session info: MicrosoftEdge=118.0.2088.76); For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#no-such-element-exception
Stacktrace:
0   msedgedriver                        0x00000001032815e8 msedgedriver + 4658664
1   msedgedriver                        0x00000001032792ac msedgedriver + 4625068
2   msedgedriver                        0x0000000102e523dc msedgedriver + 271324
3   msedgedriver                        0x0000000102e9497c msedgedriver + 543100
4   msedgedriver                        0x0000000102ecc544 msedgedriver + 771396
5   msedgedriver                        0x0000000102e89ea0 msedgedriver + 499360
6   msedgedriver                        0x0000000102e8ae90 msedgedriver + 503440
7   msedgedriver                        0x0000000103243258 msedgedriver + 4403800
8   msedgedriver                        0x0000000103247500 msedgedriver + 4420864
9   msedgedriver                        0x0000000103247958 msedgedriver + 4421976
10  msedgedriver                        0x000000010324e094 msedgedriver + 4448404
11  msedgedriver                        0x0000000103247fa0 msedgedriver + 4423584
12  msedgedriver                        0x000000010321ec18 msedgedriver + 4254744
13  msedgedriver                        0x0000000103266d74 msedgedriver + 4550004
14  msedgedriver                        0x0000000103266ec4 msedgedriver + 4550340
15  msedgedriver                        0x00000001032783d0 msedgedriver + 4621264
16  libsystem_pthread.dylib             0x000000018d823fa8 _pthread_start + 148
17  libsystem_pthread.dylib             0x000000018d81eda0 thread_start + 8
"
468,Trench & Long Coats,N/A,"Message: no such element: Unable to locate element: {""method"":""xpath"",""selector"":""//div[@data-test-id=""Product__Counter""]""}
  (Session info: MicrosoftEdge=118.0.2088.76); For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#no-such-element-exception
Stacktrace:
0   msedgedriver                        0x000000010085d5e8 msedgedriver + 4658664
1   msedgedriver                        0x00000001008552ac msedgedriver + 4625068
2   msedgedriver                        0x000000010042e3dc msedgedriver + 271324
3   msedgedriver                        0x000000010047097c msedgedriver + 543100
4   msedgedriver                        0x00000001004a8544 msedgedriver + 771396
5   msedgedriver                        0x0000000100465ea0 msedgedriver + 499360
6   msedgedriver                        0x0000000100466e90 msedgedriver + 503440
7   msedgedriver                        0x000000010081f258 msedgedriver + 4403800
8   msedgedriver                        0x0000000100823500 msedgedriver + 4420864
9   msedgedriver                        0x0000000100823958 msedgedriver + 4421976
10  msedgedriver                        0x000000010082a094 msedgedriver + 4448404
11  msedgedriver                        0x0000000100823fa0 msedgedriver + 4423584
12  msedgedriver                        0x00000001007fac18 msedgedriver + 4254744
13  msedgedriver                        0x0000000100842d74 msedgedriver + 4550004
14  msedgedriver                        0x0000000100842ec4 msedgedriver + 4550340
15  msedgedriver                        0x00000001008543d0 msedgedriver + 4621264
16  libsystem_pthread.dylib             0x000000018d823fa8 _pthread_start + 148
17  libsystem_pthread.dylib             0x000000018d81eda0 thread_start + 8
"
469,Trench & Long Coats,Navy,"Message: no such element: Unable to locate element: {""method"":""xpath"",""selector"":""//div[@data-test-id=""Product__Counter""]""}
  (Session info: MicrosoftEdge=118.0.2088.76); For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#no-such-element-exception
Stacktrace:
0   msedgedriver                        0x0000000102de15e8 msedgedriver + 4658664
1   msedgedriver                        0x0000000102dd92ac msedgedriver + 4625068
2   msedgedriver                        0x00000001029b23dc msedgedriver + 271324
3   msedgedriver                        0x00000001029f497c msedgedriver + 543100
4   msedgedriver                        0x0000000102a2c544 msedgedriver + 771396
5   msedgedriver                        0x00000001029e9ea0 msedgedriver + 499360
6   msedgedriver                        0x00000001029eae90 msedgedriver + 503440
7   msedgedriver                        0x0000000102da3258 msedgedriver + 4403800
8   msedgedriver                        0x0000000102da7500 msedgedriver + 4420864
9   msedgedriver                        0x0000000102da7958 msedgedriver + 4421976
10  msedgedriver                        0x0000000102dae094 msedgedriver + 4448404
11  msedgedriver                        0x0000000102da7fa0 msedgedriver + 4423584
12  msedgedriver                        0x0000000102d7ec18 msedgedriver + 4254744
13  msedgedriver                        0x0000000102dc6d74 msedgedriver + 4550004
14  msedgedriver                        0x0000000102dc6ec4 msedgedriver + 4550340
15  msedgedriver                        0x0000000102dd83d0 msedgedriver + 4621264
16  libsystem_pthread.dylib             0x000000018d823fa8 _pthread_start + 148
17  libsystem_pthread.dylib             0x000000018d81eda0 thread_start + 8
"
470,Trench & Long Coats,Gold,"Message: no such element: Unable to locate element: {""method"":""xpath"",""selector"":""//div[@data-test-id=""Product__Counter""]""}
  (Session info: MicrosoftEdge=118.0.2088.76); For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#no-such-element-exception
Stacktrace:
0   msedgedriver                        0x0000000102a795e8 msedgedriver + 4658664
1   msedgedriver                        0x0000000102a712ac msedgedriver + 4625068
2   msedgedriver                        0x000000010264a3dc msedgedriver + 271324
3   msedgedriver                        0x000000010268c97c msedgedriver + 543100
4   msedgedriver                        0x00000001026c4544 msedgedriver + 771396
5   msedgedriver                        0x0000000102681ea0 msedgedriver + 499360
6   msedgedriver                        0x0000000102682e90 msedgedriver + 503440
7   msedgedriver                        0x0000000102a3b258 msedgedriver + 4403800
8   msedgedriver                        0x0000000102a3f500 msedgedriver + 4420864
9   msedgedriver                        0x0000000102a3f958 msedgedriver + 4421976
10  msedgedriver                        0x0000000102a46094 msedgedriver + 4448404
11  msedgedriver                        0x0000000102a3ffa0 msedgedriver + 4423584
12  msedgedriver                        0x0000000102a16c18 msedgedriver + 4254744
13  msedgedriver                        0x0000000102a5ed74 msedgedriver + 4550004
14  msedgedriver                        0x0000000102a5eec4 msedgedriver + 4550340
15  msedgedriver                        0x0000000102a703d0 msedgedriver + 4621264
16  libsystem_pthread.dylib             0x000000018d823fa8 _pthread_start + 148
17  libsystem_pthread.dylib             0x000000018d81eda0 thread_start + 8
"
471,Trench & Long Coats,Pink,"Message: no such element: Unable to locate element: {""method"":""xpath"",""selector"":""//div[@data-test-id=""Product__Counter""]""}
  (Session info: MicrosoftEdge=118.0.2088.76); For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#no-such-element-exception
Stacktrace:
0   msedgedriver                        0x00000001047515e8 msedgedriver + 4658664
1   msedgedriver                        0x00000001047492ac msedgedriver + 4625068
2   msedgedriver                        0x00000001043223dc msedgedriver + 271324
3   msedgedriver                        0x000000010436497c msedgedriver + 543100
4   msedgedriver                        0x000000010439c544 msedgedriver + 771396
5   msedgedriver                        0x0000000104359ea0 msedgedriver + 499360
6   msedgedriver                        0x000000010435ae90 msedgedriver + 503440
7   msedgedriver                        0x0000000104713258 msedgedriver + 4403800
8   msedgedriver                        0x0000000104717500 msedgedriver + 4420864
9   msedgedriver                        0x0000000104717958 msedgedriver + 4421976
10  msedgedriver                        0x000000010471e094 msedgedriver + 4448404
11  msedgedriver                        0x0000000104717fa0 msedgedriver + 4423584
12  msedgedriver                        0x00000001046eec18 msedgedriver + 4254744
13  msedgedriver                        0x0000000104736d74 msedgedriver + 4550004
14  msedgedriver                        0x0000000104736ec4 msedgedriver + 4550340
15  msedgedriver                        0x00000001047483d0 msedgedriver + 4621264
16  libsystem_pthread.dylib             0x000000018d823fa8 _pthread_start + 148
17  libsystem_pthread.dylib             0x000000018d81eda0 thread_start + 8
"
472,Trench & Long Coats,Red,"Message: no such element: Unable to locate element: {""method"":""xpath"",""selector"":""//div[@data-test-id=""Product__Counter""]""}
  (Session info: MicrosoftEdge=118.0.2088.76); For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#no-such-element-exception
Stacktrace:
0   msedgedriver                        0x0000000100c115e8 msedgedriver + 4658664
1   msedgedriver                        0x0000000100c092ac msedgedriver + 4625068
2   msedgedriver                        0x00000001007e23dc msedgedriver + 271324
3   msedgedriver                        0x000000010082497c msedgedriver + 543100
4   msedgedriver                        0x000000010085c544 msedgedriver + 771396
5   msedgedriver                        0x0000000100819ea0 msedgedriver + 499360
6   msedgedriver                        0x000000010081ae90 msedgedriver + 503440
7   msedgedriver                        0x0000000100bd3258 msedgedriver + 4403800
8   msedgedriver                        0x0000000100bd7500 msedgedriver + 4420864
9   msedgedriver                        0x0000000100bd7958 msedgedriver + 4421976
10  msedgedriver                        0x0000000100bde094 msedgedriver + 4448404
11  msedgedriver                        0x0000000100bd7fa0 msedgedriver + 4423584
12  msedgedriver                        0x0000000100baec18 msedgedriver + 4254744
13  msedgedriver                        0x0000000100bf6d74 msedgedriver + 4550004
14  msedgedriver                        0x0000000100bf6ec4 msedgedriver + 4550340
15  msedgedriver                        0x0000000100c083d0 msedgedriver + 4621264
16  libsystem_pthread.dylib             0x000000018d823fa8 _pthread_start + 148
17  libsystem_pthread.dylib             0x000000018d81eda0 thread_start + 8
"
473,Trench & Long Coats,Thyme,"Message: no such element: Unable to locate element: {""method"":""xpath"",""selector"":""//div[@data-test-id=""Product__Counter""]""}
  (Session info: MicrosoftEdge=118.0.2088.76); For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#no-such-element-exception
Stacktrace:
0   msedgedriver                        0x000000010339d5e8 msedgedriver + 4658664
1   msedgedriver                        0x00000001033952ac msedgedriver + 4625068
2   msedgedriver                        0x0000000102f6e3dc msedgedriver + 271324
3   msedgedriver                        0x0000000102fb097c msedgedriver + 543100
4   msedgedriver                        0x0000000102fe8544 msedgedriver + 771396
5   msedgedriver                        0x0000000102fa5ea0 msedgedriver + 499360
6   msedgedriver                        0x0000000102fa6e90 msedgedriver + 503440
7   msedgedriver                        0x000000010335f258 msedgedriver + 4403800
8   msedgedriver                        0x0000000103363500 msedgedriver + 4420864
9   msedgedriver                        0x0000000103363958 msedgedriver + 4421976
10  msedgedriver                        0x000000010336a094 msedgedriver + 4448404
11  msedgedriver                        0x0000000103363fa0 msedgedriver + 4423584
12  msedgedriver                        0x000000010333ac18 msedgedriver + 4254744
13  msedgedriver                        0x0000000103382d74 msedgedriver + 4550004
14  msedgedriver                        0x0000000103382ec4 msedgedriver + 4550340
15  msedgedriver                        0x00000001033943d0 msedgedriver + 4621264
16  libsystem_pthread.dylib             0x000000018d823fa8 _pthread_start + 148
17  libsystem_pthread.dylib             0x000000018d81eda0 thread_start + 8
"
474,Trench & Long Coats,Yellow,"Message: no such element: Unable to locate element: {""method"":""xpath"",""selector"":""//div[@data-test-id=""Product__Counter""]""}
  (Session info: MicrosoftEdge=118.0.2088.76); For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#no-such-element-exception
Stacktrace:
0   msedgedriver                        0x0000000104f7d5e8 msedgedriver + 4658664
1   msedgedriver                        0x0000000104f752ac msedgedriver + 4625068
2   msedgedriver                        0x0000000104b4e3dc msedgedriver + 271324
3   msedgedriver                        0x0000000104b9097c msedgedriver + 543100
4   msedgedriver                        0x0000000104bc8544 msedgedriver + 771396
5   msedgedriver                        0x0000000104b85ea0 msedgedriver + 499360
6   msedgedriver                        0x0000000104b86e90 msedgedriver + 503440
7   msedgedriver                        0x0000000104f3f258 msedgedriver + 4403800
8   msedgedriver                        0x0000000104f43500 msedgedriver + 4420864
9   msedgedriver                        0x0000000104f43958 msedgedriver + 4421976
10  msedgedriver                        0x0000000104f4a094 msedgedriver + 4448404
11  msedgedriver                        0x0000000104f43fa0 msedgedriver + 4423584
12  msedgedriver                        0x0000000104f1ac18 msedgedriver + 4254744
13  msedgedriver                        0x0000000104f62d74 msedgedriver + 4550004
14  msedgedriver                        0x0000000104f62ec4 msedgedriver + 4550340
15  msedgedriver                        0x0000000104f743d0 msedgedriver + 4621264
16  libsystem_pthread.dylib             0x000000018d823fa8 _pthread_start + 148
17  libsystem_pthread.dylib             0x000000018d81eda0 thread_start + 8
"
475,Trousers,Burgundy,"Message: no such element: Unable to locate element: {""method"":""xpath"",""selector"":""//div[@data-test-id=""Product__Counter""]""}
  (Session info: MicrosoftEdge=118.0.2088.76); For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#no-such-element-exception
Stacktrace:
0   msedgedriver                        0x000000010524d5e8 msedgedriver + 4658664
1   msedgedriver                        0x00000001052452ac msedgedriver + 4625068
2   msedgedriver                        0x0000000104e1e3dc msedgedriver + 271324
3   msedgedriver                        0x0000000104e6097c msedgedriver + 543100
4   msedgedriver                        0x0000000104e98544 msedgedriver + 771396
5   msedgedriver                        0x0000000104e55ea0 msedgedriver + 499360
6   msedgedriver                        0x0000000104e56e90 msedgedriver + 503440
7   msedgedriver                        0x000000010520f258 msedgedriver + 4403800
8   msedgedriver                        0x0000000105213500 msedgedriver + 4420864
9   msedgedriver                        0x0000000105213958 msedgedriver + 4421976
10  msedgedriver                        0x000000010521a094 msedgedriver + 4448404
11  msedgedriver                        0x0000000105213fa0 msedgedriver + 4423584
12  msedgedriver                        0x00000001051eac18 msedgedriver + 4254744
13  msedgedriver                        0x0000000105232d74 msedgedriver + 4550004
14  msedgedriver                        0x0000000105232ec4 msedgedriver + 4550340
15  msedgedriver                        0x00000001052443d0 msedgedriver + 4621264
16  libsystem_pthread.dylib             0x000000018d823fa8 _pthread_start + 148
17  libsystem_pthread.dylib             0x000000018d81eda0 thread_start + 8
"
476,Trench & Long Coats,Silver,"Message: no such element: Unable to locate element: {""method"":""xpath"",""selector"":""//div[@data-test-id=""Product__Counter""]""}
  (Session info: MicrosoftEdge=118.0.2088.76); For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#no-such-element-exception
Stacktrace:
0   msedgedriver                        0x00000001029615e8 msedgedriver + 4658664
1   msedgedriver                        0x00000001029592ac msedgedriver + 4625068
2   msedgedriver                        0x00000001025323dc msedgedriver + 271324
3   msedgedriver                        0x000000010257497c msedgedriver + 543100
4   msedgedriver                        0x00000001025ac544 msedgedriver + 771396
5   msedgedriver                        0x0000000102569ea0 msedgedriver + 499360
6   msedgedriver                        0x000000010256ae90 msedgedriver + 503440
7   msedgedriver                        0x0000000102923258 msedgedriver + 4403800
8   msedgedriver                        0x0000000102927500 msedgedriver + 4420864
9   msedgedriver                        0x0000000102927958 msedgedriver + 4421976
10  msedgedriver                        0x000000010292e094 msedgedriver + 4448404
11  msedgedriver                        0x0000000102927fa0 msedgedriver + 4423584
12  msedgedriver                        0x00000001028fec18 msedgedriver + 4254744
13  msedgedriver                        0x0000000102946d74 msedgedriver + 4550004
14  msedgedriver                        0x0000000102946ec4 msedgedriver + 4550340
15  msedgedriver                        0x00000001029583d0 msedgedriver + 4621264
16  libsystem_pthread.dylib             0x000000018d823fa8 _pthread_start + 148
17  libsystem_pthread.dylib             0x000000018d81eda0 thread_start + 8
"
477,Trousers,Gold,"Message: no such element: Unable to locate element: {""method"":""xpath"",""selector"":""//div[@data-test-id=""Product__Counter""]""}
  (Session info: MicrosoftEdge=118.0.2088.76); For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#no-such-element-exception
Stacktrace:
0   msedgedriver                        0x0000000104bcd5e8 msedgedriver + 4658664
1   msedgedriver                        0x0000000104bc52ac msedgedriver + 4625068
2   msedgedriver                        0x000000010479e3dc msedgedriver + 271324
3   msedgedriver                        0x00000001047e097c msedgedriver + 543100
4   msedgedriver                        0x0000000104818544 msedgedriver + 771396
5   msedgedriver                        0x00000001047d5ea0 msedgedriver + 499360
6   msedgedriver                        0x00000001047d6e90 msedgedriver + 503440
7   msedgedriver                        0x0000000104b8f258 msedgedriver + 4403800
8   msedgedriver                        0x0000000104b93500 msedgedriver + 4420864
9   msedgedriver                        0x0000000104b93958 msedgedriver + 4421976
10  msedgedriver                        0x0000000104b9a094 msedgedriver + 4448404
11  msedgedriver                        0x0000000104b93fa0 msedgedriver + 4423584
12  msedgedriver                        0x0000000104b6ac18 msedgedriver + 4254744
13  msedgedriver                        0x0000000104bb2d74 msedgedriver + 4550004
14  msedgedriver                        0x0000000104bb2ec4 msedgedriver + 4550340
15  msedgedriver                        0x0000000104bc43d0 msedgedriver + 4621264
16  libsystem_pthread.dylib             0x000000018d823fa8 _pthread_start + 148
17  libsystem_pthread.dylib             0x000000018d81eda0 thread_start + 8
"
478,Trousers,Navy,"Message: no such element: Unable to locate element: {""method"":""xpath"",""selector"":""//div[@data-test-id=""Product__Counter""]""}
  (Session info: MicrosoftEdge=118.0.2088.76); For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#no-such-element-exception
Stacktrace:
0   msedgedriver                        0x00000001025055e8 msedgedriver + 4658664
1   msedgedriver                        0x00000001024fd2ac msedgedriver + 4625068
2   msedgedriver                        0x00000001020d63dc msedgedriver + 271324
3   msedgedriver                        0x000000010211897c msedgedriver + 543100
4   msedgedriver                        0x0000000102150544 msedgedriver + 771396
5   msedgedriver                        0x000000010210dea0 msedgedriver + 499360
6   msedgedriver                        0x000000010210ee90 msedgedriver + 503440
7   msedgedriver                        0x00000001024c7258 msedgedriver + 4403800
8   msedgedriver                        0x00000001024cb500 msedgedriver + 4420864
9   msedgedriver                        0x00000001024cb958 msedgedriver + 4421976
10  msedgedriver                        0x00000001024d2094 msedgedriver + 4448404
11  msedgedriver                        0x00000001024cbfa0 msedgedriver + 4423584
12  msedgedriver                        0x00000001024a2c18 msedgedriver + 4254744
13  msedgedriver                        0x00000001024ead74 msedgedriver + 4550004
14  msedgedriver                        0x00000001024eaec4 msedgedriver + 4550340
15  msedgedriver                        0x00000001024fc3d0 msedgedriver + 4621264
16  libsystem_pthread.dylib             0x000000018d823fa8 _pthread_start + 148
17  libsystem_pthread.dylib             0x000000018d81eda0 thread_start + 8
"
479,Trousers,N/A,"Message: no such element: Unable to locate element: {""method"":""xpath"",""selector"":""//div[@data-test-id=""Product__Counter""]""}
  (Session info: MicrosoftEdge=118.0.2088.76); For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#no-such-element-exception
Stacktrace:
0   msedgedriver                        0x00000001014095e8 msedgedriver + 4658664
1   msedgedriver                        0x00000001014012ac msedgedriver + 4625068
2   msedgedriver                        0x0000000100fda3dc msedgedriver + 271324
3   msedgedriver                        0x000000010101c97c msedgedriver + 543100
4   msedgedriver                        0x0000000101054544 msedgedriver + 771396
5   msedgedriver                        0x0000000101011ea0 msedgedriver + 499360
6   msedgedriver                        0x0000000101012e90 msedgedriver + 503440
7   msedgedriver                        0x00000001013cb258 msedgedriver + 4403800
8   msedgedriver                        0x00000001013cf500 msedgedriver + 4420864
9   msedgedriver                        0x00000001013cf958 msedgedriver + 4421976
10  msedgedriver                        0x00000001013d6094 msedgedriver + 4448404
11  msedgedriver                        0x00000001013cffa0 msedgedriver + 4423584
12  msedgedriver                        0x00000001013a6c18 msedgedriver + 4254744
13  msedgedriver                        0x00000001013eed74 msedgedriver + 4550004
14  msedgedriver                        0x00000001013eeec4 msedgedriver + 4550340
15  msedgedriver                        0x00000001014003d0 msedgedriver + 4621264
16  libsystem_pthread.dylib             0x000000018d823fa8 _pthread_start + 148
17  libsystem_pthread.dylib             0x000000018d81eda0 thread_start + 8
"
480,Trousers,Yellow,"Message: no such element: Unable to locate element: {""method"":""xpath"",""selector"":""//div[@data-test-id=""Product__Counter""]""}
  (Session info: MicrosoftEdge=118.0.2088.76); For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#no-such-element-exception
Stacktrace:
0   msedgedriver                        0x00000001047615e8 msedgedriver + 4658664
1   msedgedriver                        0x00000001047592ac msedgedriver + 4625068
2   msedgedriver                        0x00000001043323dc msedgedriver + 271324
3   msedgedriver                        0x000000010437497c msedgedriver + 543100
4   msedgedriver                        0x00000001043ac544 msedgedriver + 771396
5   msedgedriver                        0x0000000104369ea0 msedgedriver + 499360
6   msedgedriver                        0x000000010436ae90 msedgedriver + 503440
7   msedgedriver                        0x0000000104723258 msedgedriver + 4403800
8   msedgedriver                        0x0000000104727500 msedgedriver + 4420864
9   msedgedriver                        0x0000000104727958 msedgedriver + 4421976
10  msedgedriver                        0x000000010472e094 msedgedriver + 4448404
11  msedgedriver                        0x0000000104727fa0 msedgedriver + 4423584
12  msedgedriver                        0x00000001046fec18 msedgedriver + 4254744
13  msedgedriver                        0x0000000104746d74 msedgedriver + 4550004
14  msedgedriver                        0x0000000104746ec4 msedgedriver + 4550340
15  msedgedriver                        0x00000001047583d0 msedgedriver + 4621264
16  libsystem_pthread.dylib             0x000000018d823fa8 _pthread_start + 148
17  libsystem_pthread.dylib             0x000000018d81eda0 thread_start + 8
"
481,Trousers,Silver,"Message: no such element: Unable to locate element: {""method"":""xpath"",""selector"":""//div[@data-test-id=""Product__Counter""]""}
  (Session info: MicrosoftEdge=118.0.2088.76); For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#no-such-element-exception
Stacktrace:
0   msedgedriver                        0x0000000100ec95e8 msedgedriver + 4658664
1   msedgedriver                        0x0000000100ec12ac msedgedriver + 4625068
2   msedgedriver                        0x0000000100a9a3dc msedgedriver + 271324
3   msedgedriver                        0x0000000100adc97c msedgedriver + 543100
4   msedgedriver                        0x0000000100b14544 msedgedriver + 771396
5   msedgedriver                        0x0000000100ad1ea0 msedgedriver + 499360
6   msedgedriver                        0x0000000100ad2e90 msedgedriver + 503440
7   msedgedriver                        0x0000000100e8b258 msedgedriver + 4403800
8   msedgedriver                        0x0000000100e8f500 msedgedriver + 4420864
9   msedgedriver                        0x0000000100e8f958 msedgedriver + 4421976
10  msedgedriver                        0x0000000100e96094 msedgedriver + 4448404
11  msedgedriver                        0x0000000100e8ffa0 msedgedriver + 4423584
12  msedgedriver                        0x0000000100e66c18 msedgedriver + 4254744
13  msedgedriver                        0x0000000100eaed74 msedgedriver + 4550004
14  msedgedriver                        0x0000000100eaeec4 msedgedriver + 4550340
15  msedgedriver                        0x0000000100ec03d0 msedgedriver + 4621264
16  libsystem_pthread.dylib             0x000000018d823fa8 _pthread_start + 148
17  libsystem_pthread.dylib             0x000000018d81eda0 thread_start + 8
"
482,Underwear,Gold,"Message: no such element: Unable to locate element: {""method"":""xpath"",""selector"":""//div[@data-test-id=""Product__Counter""]""}
  (Session info: MicrosoftEdge=118.0.2088.76); For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#no-such-element-exception
Stacktrace:
0   msedgedriver                        0x00000001033495e8 msedgedriver + 4658664
1   msedgedriver                        0x00000001033412ac msedgedriver + 4625068
2   msedgedriver                        0x0000000102f1a3dc msedgedriver + 271324
3   msedgedriver                        0x0000000102f5c97c msedgedriver + 543100
4   msedgedriver                        0x0000000102f94544 msedgedriver + 771396
5   msedgedriver                        0x0000000102f51ea0 msedgedriver + 499360
6   msedgedriver                        0x0000000102f52e90 msedgedriver + 503440
7   msedgedriver                        0x000000010330b258 msedgedriver + 4403800
8   msedgedriver                        0x000000010330f500 msedgedriver + 4420864
9   msedgedriver                        0x000000010330f958 msedgedriver + 4421976
10  msedgedriver                        0x0000000103316094 msedgedriver + 4448404
11  msedgedriver                        0x000000010330ffa0 msedgedriver + 4423584
12  msedgedriver                        0x00000001032e6c18 msedgedriver + 4254744
13  msedgedriver                        0x000000010332ed74 msedgedriver + 4550004
14  msedgedriver                        0x000000010332eec4 msedgedriver + 4550340
15  msedgedriver                        0x00000001033403d0 msedgedriver + 4621264
16  libsystem_pthread.dylib             0x000000018d823fa8 _pthread_start + 148
17  libsystem_pthread.dylib             0x000000018d81eda0 thread_start + 8
"
